#options: 2940x1474 fps=60/1 timebase=1/60 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1601 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:403 out:403 type:P dur:2 cpbdur:2 q:35.18 aq:22.96 tex:17382 mv:4818 misc:2656 imb:918 pmb:304 smb:15890 d:- ref:0 ;
in:404 out:404 type:P dur:2 cpbdur:2 q:35.18 aq:24.82 tex:22391 mv:4985 misc:3072 imb:897 pmb:371 smb:15844 d:- ref:0 ;
in:405 out:405 type:P dur:2 cpbdur:2 q:35.19 aq:23.27 tex:31975 mv:4710 misc:2843 imb:738 pmb:436 smb:15938 d:- ref:0 ;
in:406 out:406 type:P dur:2 cpbdur:2 q:35.19 aq:22.43 tex:23547 mv:4696 misc:2861 imb:792 pmb:385 smb:15935 d:- ref:0 ;
in:407 out:407 type:P dur:2 cpbdur:2 q:35.21 aq:23.34 tex:34229 mv:5324 misc:2783 imb:920 pmb:482 smb:15710 d:- ref:0 ;
in:408 out:408 type:P dur:2 cpbdur:2 q:35.23 aq:22.54 tex:25718 mv:4865 misc:2697 imb:968 pmb:431 smb:15713 d:- ref:0 ;
in:409 out:409 type:P dur:2 cpbdur:2 q:35.21 aq:21.86 tex:14311 mv:4514 misc:2959 imb:928 pmb:367 smb:15817 d:- ref:0 ;
in:410 out:410 type:P dur:2 cpbdur:2 q:35.19 aq:23.73 tex:15925 mv:4561 misc:2986 imb:905 pmb:403 smb:15804 d:- ref:0 ;
in:411 out:411 type:P dur:2 cpbdur:2 q:35.41 aq:14.65 tex:10831 mv:3967 misc:2290 imb:746 pmb:306 smb:16060 d:- ref:0 ;
in:412 out:412 type:P dur:2 cpbdur:2 q:35.42 aq:19.12 tex:8841 mv:4586 misc:2565 imb:794 pmb:401 smb:15917 d:- ref:0 ;
in:413 out:413 type:P dur:2 cpbdur:2 q:35.41 aq:19.34 tex:10633 mv:4420 misc:2571 imb:829 pmb:407 smb:15876 d:- ref:0 ;
in:414 out:414 type:P dur:2 cpbdur:2 q:35.62 aq:21.95 tex:15406 mv:4784 misc:2826 imb:965 pmb:417 smb:15730 d:- ref:0 ;
in:415 out:415 type:P dur:4 cpbdur:4 q:33.25 aq:18.68 tex:23202 mv:5228 misc:3194 imb:1089 pmb:418 smb:15605 d:- ref:0 ;
in:416 out:416 type:P dur:2 cpbdur:2 q:35.88 aq:17.57 tex:31028 mv:4344 misc:2380 imb:749 pmb:286 smb:16077 d:- ref:0 ;
in:417 out:417 type:P dur:2 cpbdur:2 q:35.94 aq:18.13 tex:17191 mv:5356 misc:2989 imb:1079 pmb:432 smb:15601 d:- ref:0 ;
in:418 out:418 type:P dur:2 cpbdur:2 q:35.97 aq:16.96 tex:13396 mv:5416 misc:3300 imb:1220 pmb:477 smb:15415 d:- ref:0 ;
in:419 out:419 type:P dur:2 cpbdur:2 q:35.98 aq:19.69 tex:13130 mv:4471 misc:3199 imb:663 pmb:527 smb:15922 d:- ref:0 ;
in:423 out:420 type:P dur:2 cpbdur:2 q:36.00 aq:23.04 tex:19433 mv:5073 misc:2790 imb:668 pmb:438 smb:16006 d:- ref:0 ;
in:421 out:421 type:B dur:4 cpbdur:4 q:35.99 aq:17.47 tex:150 mv:929 misc:2113 imb:78 pmb:652 smb:16382 d:- ref:0 ;
in:420 out:422 type:b dur:74 cpbdur:74 q:35.99 aq:33.82 tex:139 mv:724 misc:2065 imb:78 pmb:627 smb:16407 d:- ref:0 ;
in:422 out:423 type:b dur:2 cpbdur:2 q:36.00 aq:37.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:427 out:424 type:P dur:2 cpbdur:2 q:35.28 aq:24.96 tex:4865 mv:241 misc:1438 imb:18 pmb:115 smb:16979 d:- ref:0 ;
in:425 out:425 type:B dur:2 cpbdur:2 q:35.64 aq:34.00 tex:0 mv:0 misc:744 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:424 out:426 type:b dur:2 cpbdur:2 q:35.82 aq:36.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:426 out:427 type:b dur:2 cpbdur:2 q:35.46 aq:36.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:431 out:428 type:P dur:2 cpbdur:2 q:35.14 aq:19.43 tex:2079 mv:321 misc:1304 imb:117 pmb:47 smb:16948 d:- ref:0 ;
in:429 out:429 type:B dur:2 cpbdur:2 q:35.21 aq:34.00 tex:0 mv:0 misc:744 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:428 out:430 type:b dur:2 cpbdur:2 q:35.24 aq:36.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:430 out:431 type:b dur:2 cpbdur:2 q:35.17 aq:36.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:435 out:432 type:P dur:4 cpbdur:4 q:32.52 aq:28.34 tex:4985 mv:207 misc:968 imb:12 pmb:39 smb:17061 d:- ref:0 ;
in:433 out:433 type:B dur:2 cpbdur:2 q:33.83 aq:12.29 tex:118 mv:136 misc:818 imb:7 pmb:13 smb:17092 d:- ref:0 ;
in:432 out:434 type:b dur:4 cpbdur:4 q:34.49 aq:35.00 tex:1 mv:5 misc:738 imb:0 pmb:2 smb:17110 d:- ref:0 ;
in:434 out:435 type:b dur:90 cpbdur:90 q:33.18 aq:34.00 tex:0 mv:23 misc:753 imb:0 pmb:9 smb:17103 d:- ref:0 ;
in:439 out:436 type:P dur:2 cpbdur:2 q:33.82 aq:26.22 tex:74560 mv:2131 misc:1621 imb:198 pmb:443 smb:16471 d:- ref:0 ;
in:437 out:437 type:B dur:4 cpbdur:4 q:33.17 aq:37.61 tex:5467 mv:86 misc:799 imb:0 pmb:99 smb:17013 d:- ref:0 ;
in:436 out:438 type:b dur:2 cpbdur:2 q:32.85 aq:39.00 tex:1 mv:2 misc:733 imb:0 pmb:1 smb:17111 d:- ref:0 ;
in:438 out:439 type:b dur:2 cpbdur:2 q:33.50 aq:38.61 tex:542 mv:58 misc:792 imb:0 pmb:21 smb:17091 d:- ref:0 ;
in:443 out:440 type:P dur:6 cpbdur:6 q:29.82 aq:24.67 tex:17632 mv:918 misc:2018 imb:131 pmb:294 smb:16687 d:- ref:0 ;
in:441 out:441 type:B dur:2 cpbdur:2 q:31.82 aq:35.47 tex:924 mv:239 misc:925 imb:7 pmb:57 smb:17048 d:- ref:0 ;
in:440 out:442 type:b dur:2 cpbdur:2 q:32.82 aq:38.48 tex:880 mv:195 misc:789 imb:2 pmb:57 smb:17053 d:- ref:0 ;
in:442 out:443 type:b dur:2 cpbdur:2 q:30.82 aq:36.63 tex:1854 mv:634 misc:896 imb:33 pmb:78 smb:17001 d:- ref:0 ;
in:447 out:444 type:P dur:2 cpbdur:2 q:33.03 aq:26.73 tex:12642 mv:1818 misc:1308 imb:232 pmb:167 smb:16713 d:- ref:0 ;
in:445 out:445 type:B dur:2 cpbdur:2 q:31.43 aq:34.49 tex:1143 mv:293 misc:900 imb:6 pmb:57 smb:17049 d:- ref:0 ;
in:444 out:446 type:b dur:2 cpbdur:2 q:30.63 aq:35.60 tex:1771 mv:708 misc:905 imb:32 pmb:82 smb:16998 d:- ref:0 ;
in:446 out:447 type:b dur:2 cpbdur:2 q:32.23 aq:37.99 tex:276 mv:181 misc:799 imb:0 pmb:25 smb:17087 d:- ref:0 ;
in:451 out:448 type:P dur:2 cpbdur:2 q:32.91 aq:26.22 tex:6240 mv:1806 misc:1090 imb:249 pmb:70 smb:16793 d:- ref:0 ;
in:449 out:449 type:B dur:2 cpbdur:2 q:32.97 aq:36.61 tex:270 mv:87 misc:843 imb:2 pmb:15 smb:17095 d:- ref:0 ;
in:448 out:450 type:b dur:2 cpbdur:2 q:33.00 aq:38.67 tex:461 mv:238 misc:805 imb:1 pmb:56 smb:17055 d:- ref:0 ;
in:450 out:451 type:b dur:2 cpbdur:2 q:32.94 aq:38.65 tex:180 mv:55 misc:789 imb:2 pmb:10 smb:17100 d:- ref:0 ;
in:455 out:452 type:P dur:2 cpbdur:2 q:32.31 aq:24.91 tex:16732 mv:2143 misc:1797 imb:256 pmb:319 smb:16537 d:- ref:0 ;
in:453 out:453 type:B dur:2 cpbdur:2 q:32.61 aq:35.53 tex:483 mv:231 misc:910 imb:3 pmb:41 smb:17068 d:- ref:0 ;
in:452 out:454 type:b dur:2 cpbdur:2 q:32.76 aq:37.73 tex:182 mv:40 misc:786 imb:1 pmb:11 smb:17100 d:- ref:0 ;
in:454 out:455 type:b dur:2 cpbdur:2 q:32.46 aq:37.54 tex:85 mv:42 misc:769 imb:0 pmb:10 smb:17102 d:- ref:0 ;
in:459 out:456 type:P dur:2 cpbdur:2 q:32.22 aq:24.81 tex:30170 mv:2361 misc:1861 imb:231 pmb:292 smb:16589 d:- ref:0 ;
in:457 out:457 type:B dur:2 cpbdur:2 q:32.27 aq:36.51 tex:1354 mv:633 misc:997 imb:20 pmb:80 smb:17012 d:- ref:0 ;
in:456 out:458 type:b dur:2 cpbdur:2 q:32.29 aq:37.57 tex:336 mv:266 misc:838 imb:15 pmb:13 smb:17084 d:- ref:0 ;
in:458 out:459 type:b dur:2 cpbdur:2 q:32.24 aq:37.59 tex:408 mv:230 misc:826 imb:8 pmb:23 smb:17081 d:- ref:0 ;
in:463 out:460 type:P dur:2 cpbdur:2 q:32.17 aq:24.74 tex:40909 mv:2124 misc:1535 imb:217 pmb:233 smb:16662 d:- ref:0 ;
in:461 out:461 type:B dur:2 cpbdur:2 q:32.19 aq:36.53 tex:775 mv:311 misc:874 imb:15 pmb:30 smb:17067 d:- ref:0 ;
in:460 out:462 type:b dur:2 cpbdur:2 q:32.21 aq:37.60 tex:90 mv:113 misc:773 imb:6 pmb:7 smb:17099 d:- ref:0 ;
in:462 out:463 type:b dur:2 cpbdur:2 q:32.18 aq:37.30 tex:71 mv:34 misc:751 imb:1 pmb:6 smb:17105 d:- ref:0 ;
in:467 out:464 type:P dur:2 cpbdur:2 q:32.08 aq:24.35 tex:15640 mv:1219 misc:1517 imb:86 pmb:208 smb:16818 d:- ref:0 ;
in:465 out:465 type:B dur:2 cpbdur:2 q:32.12 aq:30.52 tex:1773 mv:224 misc:867 imb:12 pmb:40 smb:17060 d:- ref:0 ;
in:464 out:466 type:b dur:2 cpbdur:2 q:32.15 aq:37.79 tex:460 mv:371 misc:873 imb:2 pmb:58 smb:17052 d:- ref:0 ;
in:466 out:467 type:b dur:4 cpbdur:4 q:32.10 aq:34.97 tex:1575 mv:105 misc:792 imb:5 pmb:15 smb:17092 d:- ref:0 ;
in:471 out:468 type:P dur:2 cpbdur:2 q:31.98 aq:24.20 tex:17245 mv:331 misc:2256 imb:11 pmb:336 smb:16765 d:- ref:0 ;
in:469 out:469 type:B dur:2 cpbdur:2 q:32.03 aq:25.95 tex:99 mv:70 misc:807 imb:3 pmb:9 smb:17100 d:- ref:0 ;
in:468 out:470 type:b dur:2 cpbdur:2 q:32.06 aq:38.00 tex:712 mv:39 misc:769 imb:0 pmb:10 smb:17102 d:- ref:0 ;
in:470 out:471 type:b dur:34 cpbdur:34 q:32.00 aq:38.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:475 out:472 type:P dur:2 cpbdur:2 q:31.50 aq:21.99 tex:16270 mv:255 misc:2283 imb:6 pmb:349 smb:16757 d:- ref:0 ;
in:473 out:473 type:B dur:2 cpbdur:2 q:31.74 aq:35.00 tex:0 mv:0 misc:744 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:472 out:474 type:b dur:2 cpbdur:2 q:31.86 aq:38.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:474 out:475 type:b dur:2 cpbdur:2 q:31.62 aq:37.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:479 out:476 type:P dur:2 cpbdur:2 q:31.39 aq:22.58 tex:6660 mv:140 misc:1440 imb:1 pmb:132 smb:16979 d:- ref:0 ;
in:477 out:477 type:B dur:2 cpbdur:2 q:31.45 aq:35.00 tex:0 mv:0 misc:744 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:476 out:478 type:b dur:2 cpbdur:2 q:31.47 aq:37.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:478 out:479 type:b dur:2 cpbdur:2 q:31.42 aq:37.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:483 out:480 type:P dur:2 cpbdur:2 q:31.29 aq:23.82 tex:5660 mv:93 misc:1351 imb:0 pmb:117 smb:16995 d:- ref:0 ;
in:481 out:481 type:B dur:2 cpbdur:2 q:31.34 aq:35.00 tex:0 mv:7 misc:753 imb:0 pmb:2 smb:17110 d:- ref:0 ;
in:480 out:482 type:b dur:2 cpbdur:2 q:31.37 aq:37.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:482 out:483 type:b dur:2 cpbdur:2 q:31.32 aq:37.00 tex:0 mv:6 misc:738 imb:0 pmb:2 smb:17110 d:- ref:0 ;
in:487 out:484 type:P dur:2 cpbdur:2 q:31.16 aq:22.32 tex:5777 mv:112 misc:1271 imb:4 pmb:98 smb:17010 d:- ref:0 ;
in:485 out:485 type:B dur:2 cpbdur:2 q:31.22 aq:35.00 tex:851 mv:79 misc:758 imb:1 pmb:4 smb:17107 d:- ref:0 ;
in:484 out:486 type:b dur:2 cpbdur:2 q:31.26 aq:37.00 tex:355 mv:27 misc:738 imb:0 pmb:4 smb:17108 d:- ref:0 ;
in:486 out:487 type:b dur:2 cpbdur:2 q:31.19 aq:37.00 tex:534 mv:48 misc:738 imb:1 pmb:3 smb:17108 d:- ref:0 ;
in:491 out:488 type:P dur:2 cpbdur:2 q:30.87 aq:21.44 tex:7834 mv:208 misc:1542 imb:10 pmb:142 smb:16960 d:- ref:0 ;
in:489 out:489 type:B dur:2 cpbdur:2 q:31.01 aq:35.00 tex:164 mv:28 misc:752 imb:1 pmb:3 smb:17108 d:- ref:0 ;
in:488 out:490 type:b dur:2 cpbdur:2 q:31.08 aq:37.00 tex:0 mv:3 misc:733 imb:0 pmb:1 smb:17111 d:- ref:0 ;
in:490 out:491 type:b dur:2 cpbdur:2 q:30.94 aq:37.00 tex:497 mv:22 misc:737 imb:0 pmb:4 smb:17108 d:- ref:0 ;
in:495 out:492 type:P dur:2 cpbdur:2 q:30.74 aq:18.32 tex:6065 mv:446 misc:1393 imb:29 pmb:89 smb:16994 d:- ref:0 ;
in:493 out:493 type:B dur:2 cpbdur:2 q:30.80 aq:34.97 tex:52 mv:55 misc:757 imb:0 pmb:6 smb:17106 d:- ref:0 ;
in:492 out:494 type:b dur:2 cpbdur:2 q:30.84 aq:37.00 tex:2 mv:47 misc:735 imb:0 pmb:4 smb:17108 d:- ref:0 ;
in:494 out:495 type:b dur:2 cpbdur:2 q:30.77 aq:36.00 tex:153 mv:62 misc:737 imb:0 pmb:6 smb:17106 d:- ref:0 ;
in:499 out:496 type:P dur:2 cpbdur:2 q:30.61 aq:18.17 tex:8692 mv:300 misc:1504 imb:15 pmb:134 smb:16963 d:- ref:0 ;
in:497 out:497 type:B dur:2 cpbdur:2 q:30.67 aq:34.00 tex:2 mv:13 misc:753 imb:0 pmb:5 smb:17107 d:- ref:0 ;
in:496 out:498 type:b dur:2 cpbdur:2 q:30.71 aq:36.00 tex:0 mv:11 misc:741 imb:0 pmb:5 smb:17107 d:- ref:0 ;
in:498 out:499 type:b dur:4 cpbdur:4 q:30.64 aq:36.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:500 out:500 type:I dur:2 cpbdur:2 q:28.50 aq:10.48 tex:992933 mv:92316 misc:703 imb:17112 pmb:0 smb:0 d:- ref:;
in:504 out:501 type:P dur:2 cpbdur:2 q:32.38 aq:25.69 tex:4911 mv:147 misc:1454 imb:3 pmb:125 smb:16984 d:- ref:0 ;
in:502 out:502 type:B dur:2 cpbdur:2 q:32.38 aq:38.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:501 out:503 type:b dur:2 cpbdur:2 q:32.38 aq:38.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:503 out:504 type:b dur:2 cpbdur:2 q:32.38 aq:38.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:508 out:505 type:P dur:52 cpbdur:52 q:28.38 aq:34.00 tex:0 mv:0 misc:736 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:506 out:506 type:B dur:2 cpbdur:2 q:30.38 aq:34.00 tex:0 mv:0 misc:744 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:505 out:507 type:b dur:2 cpbdur:2 q:31.38 aq:37.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:507 out:508 type:b dur:2 cpbdur:2 q:29.38 aq:35.00 tex:0 mv:0 misc:728 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:512 out:509 type:P dur:2 cpbdur:2 q:31.68 aq:26.17 tex:21422 mv:3052 misc:1494 imb:826 pmb:92 smb:16194 d:- ref:0 ;
in:510 out:510 type:B dur:2 cpbdur:2 q:30.03 aq:24.61 tex:629 mv:274 misc:985 imb:1 pmb:94 smb:17017 d:- ref:0 ;
in:509 out:511 type:b dur:18 cpbdur:18 q:29.21 aq:29.98 tex:34 mv:83 misc:827 imb:0 pmb:48 smb:17064 d:- ref:0 ;
in:511 out:512 type:b dur:2 cpbdur:2 q:30.85 aq:32.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:516 out:513 type:P dur:2 cpbdur:2 q:31.42 aq:23.95 tex:11577 mv:1087 misc:1176 imb:186 pmb:215 smb:16711 d:- ref:0 ;
in:514 out:514 type:B dur:2 cpbdur:2 q:31.55 aq:29.57 tex:39 mv:5 misc:740 imb:0 pmb:1 smb:17111 d:- ref:0 ;
in:513 out:515 type:b dur:2 cpbdur:2 q:31.61 aq:32.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:515 out:516 type:b dur:2 cpbdur:2 q:31.49 aq:37.40 tex:126 mv:11 misc:743 imb:0 pmb:3 smb:17109 d:- ref:0 ;
in:520 out:517 type:P dur:2 cpbdur:2 q:30.48 aq:23.04 tex:21071 mv:1367 misc:1130 imb:205 pmb:226 smb:16681 d:- ref:0 ;
in:518 out:518 type:B dur:2 cpbdur:2 q:30.95 aq:29.98 tex:26 mv:5 misc:745 imb:0 pmb:1 smb:17111 d:- ref:0 ;
in:517 out:519 type:b dur:2 cpbdur:2 q:31.19 aq:31.04 tex:87 mv:67 misc:758 imb:3 pmb:10 smb:17099 d:- ref:0 ;
in:519 out:520 type:b dur:2 cpbdur:2 q:30.71 aq:30.04 tex:89 mv:124 misc:755 imb:7 pmb:6 smb:17099 d:- ref:0 ;
in:524 out:521 type:P dur:2 cpbdur:2 q:30.10 aq:23.61 tex:26847 mv:1439 misc:1218 imb:199 pmb:250 smb:16663 d:- ref:0 ;
in:522 out:522 type:B dur:2 cpbdur:2 q:30.29 aq:29.97 tex:29 mv:20 misc:759 imb:1 pmb:2 smb:17109 d:- ref:0 ;
in:521 out:523 type:b dur:2 cpbdur:2 q:30.38 aq:31.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:523 out:524 type:b dur:2 cpbdur:2 q:30.19 aq:30.48 tex:21 mv:28 misc:743 imb:1 pmb:3 smb:17108 d:- ref:0 ;
in:528 out:525 type:P dur:4 cpbdur:4 q:27.61 aq:22.82 tex:29493 mv:1229 misc:1238 imb:137 pmb:159 smb:16816 d:- ref:0 ;
in:526 out:526 type:B dur:2 cpbdur:2 q:28.86 aq:28.13 tex:87 mv:28 misc:781 imb:1 pmb:5 smb:17106 d:- ref:0 ;
in:525 out:527 type:b dur:2 cpbdur:2 q:29.48 aq:30.00 tex:0 mv:10 misc:726 imb:0 pmb:1 smb:17111 d:- ref:0 ;
in:527 out:528 type:b dur:2 cpbdur:2 q:28.24 aq:29.00 tex:27 mv:13 misc:736 imb:1 pmb:1 smb:17110 d:- ref:0 ;
in:532 out:529 type:P dur:2 cpbdur:2 q:29.80 aq:24.11 tex:24765 mv:1017 misc:986 imb:93 pmb:133 smb:16886 d:- ref:0 ;
in:530 out:530 type:B dur:2 cpbdur:2 q:28.71 aq:27.79 tex:852 mv:173 misc:855 imb:4 pmb:45 smb:17063 d:- ref:0 ;
in:529 out:531 type:b dur:2 cpbdur:2 q:28.16 aq:28.70 tex:452 mv:165 misc:823 imb:6 pmb:30 smb:17076 d:- ref:0 ;
in:531 out:532 type:b dur:2 cpbdur:2 q:29.26 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:536 out:533 type:P dur:2 cpbdur:2 q:29.72 aq:24.09 tex:13633 mv:751 misc:1024 imb:71 pmb:125 smb:16916 d:- ref:0 ;
in:534 out:534 type:B dur:2 cpbdur:2 q:29.76 aq:29.00 tex:15 mv:90 misc:831 imb:5 pmb:17 smb:17090 d:- ref:0 ;
in:533 out:535 type:b dur:2 cpbdur:2 q:29.78 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:535 out:536 type:b dur:2 cpbdur:2 q:29.74 aq:30.00 tex:2 mv:16 misc:734 imb:0 pmb:6 smb:17106 d:- ref:0 ;
in:540 out:537 type:P dur:2 cpbdur:2 q:29.63 aq:23.85 tex:3400 mv:249 misc:1063 imb:15 pmb:56 smb:17041 d:- ref:0 ;
in:538 out:538 type:B dur:2 cpbdur:2 q:29.68 aq:29.19 tex:1676 mv:131 misc:801 imb:8 pmb:15 smb:17089 d:- ref:0 ;
in:537 out:539 type:b dur:2 cpbdur:2 q:29.70 aq:30.17 tex:1370 mv:65 misc:741 imb:1 pmb:12 smb:17099 d:- ref:0 ;
in:539 out:540 type:b dur:2 cpbdur:2 q:29.66 aq:30.45 tex:1591 mv:93 misc:756 imb:4 pmb:15 smb:17093 d:- ref:0 ;
in:544 out:541 type:P dur:2 cpbdur:2 q:29.53 aq:23.45 tex:5351 mv:245 misc:1084 imb:17 pmb:62 smb:17033 d:- ref:0 ;
in:542 out:542 type:B dur:2 cpbdur:2 q:29.58 aq:30.17 tex:1802 mv:117 misc:785 imb:2 pmb:18 smb:17092 d:- ref:0 ;
in:541 out:543 type:b dur:2 cpbdur:2 q:29.61 aq:30.86 tex:1318 mv:51 misc:751 imb:0 pmb:13 smb:17099 d:- ref:0 ;
in:543 out:544 type:b dur:2 cpbdur:2 q:29.55 aq:30.82 tex:559 mv:91 misc:742 imb:0 pmb:13 smb:17099 d:- ref:0 ;
in:548 out:545 type:P dur:2 cpbdur:2 q:29.43 aq:23.71 tex:4406 mv:204 misc:1014 imb:5 pmb:57 smb:17050 d:- ref:0 ;
in:546 out:546 type:B dur:2 cpbdur:2 q:29.48 aq:29.00 tex:5 mv:34 misc:769 imb:1 pmb:7 smb:17104 d:- ref:0 ;
in:545 out:547 type:b dur:2 cpbdur:2 q:29.50 aq:30.52 tex:101 mv:39 misc:740 imb:0 pmb:7 smb:17105 d:- ref:0 ;
in:547 out:548 type:b dur:2 cpbdur:2 q:29.45 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:552 out:549 type:P dur:2 cpbdur:2 q:29.32 aq:24.20 tex:3269 mv:193 misc:954 imb:12 pmb:30 smb:17070 d:- ref:0 ;
in:550 out:550 type:B dur:2 cpbdur:2 q:29.37 aq:28.61 tex:44 mv:79 misc:773 imb:1 pmb:11 smb:17100 d:- ref:0 ;
in:549 out:551 type:b dur:2 cpbdur:2 q:29.40 aq:30.00 tex:0 mv:34 misc:734 imb:0 pmb:6 smb:17106 d:- ref:0 ;
in:551 out:552 type:b dur:4 cpbdur:4 q:29.35 aq:28.39 tex:1528 mv:103 misc:753 imb:1 pmb:11 smb:17100 d:- ref:0 ;
in:556 out:553 type:P dur:2 cpbdur:2 q:29.17 aq:23.75 tex:2474 mv:178 misc:948 imb:13 pmb:27 smb:17072 d:- ref:0 ;
in:554 out:554 type:B dur:2 cpbdur:2 q:29.25 aq:28.99 tex:1474 mv:97 misc:821 imb:4 pmb:16 smb:17092 d:- ref:0 ;
in:553 out:555 type:b dur:2 cpbdur:2 q:29.28 aq:29.97 tex:1715 mv:70 misc:775 imb:2 pmb:15 smb:17095 d:- ref:0 ;
in:555 out:556 type:b dur:2 cpbdur:2 q:29.21 aq:29.41 tex:1546 mv:92 misc:778 imb:5 pmb:12 smb:17095 d:- ref:0 ;
in:560 out:557 type:P dur:2 cpbdur:2 q:29.58 aq:21.48 tex:4332 mv:185 misc:1059 imb:10 pmb:51 smb:17051 d:- ref:0 ;
in:558 out:558 type:B dur:2 cpbdur:2 q:29.38 aq:29.00 tex:3 mv:34 misc:779 imb:1 pmb:10 smb:17101 d:- ref:0 ;
in:557 out:559 type:b dur:2 cpbdur:2 q:29.27 aq:30.03 tex:1241 mv:80 misc:751 imb:4 pmb:10 smb:17098 d:- ref:0 ;
in:559 out:560 type:b dur:2 cpbdur:2 q:29.48 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:564 out:561 type:P dur:2 cpbdur:2 q:29.47 aq:23.48 tex:797 mv:54 misc:893 imb:1 pmb:22 smb:17089 d:- ref:0 ;
in:562 out:562 type:B dur:2 cpbdur:2 q:29.53 aq:29.00 tex:3 mv:10 misc:747 imb:1 pmb:0 smb:17111 d:- ref:0 ;
in:561 out:563 type:b dur:2 cpbdur:2 q:29.55 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:563 out:564 type:b dur:2 cpbdur:2 q:29.50 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:568 out:565 type:P dur:2 cpbdur:2 q:29.34 aq:23.63 tex:1243 mv:53 misc:992 imb:1 pmb:37 smb:17074 d:- ref:0 ;
in:566 out:566 type:B dur:2 cpbdur:2 q:29.40 aq:29.00 tex:3 mv:10 misc:747 imb:1 pmb:0 smb:17111 d:- ref:0 ;
in:565 out:567 type:b dur:2 cpbdur:2 q:29.44 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:567 out:568 type:b dur:2 cpbdur:2 q:29.37 aq:30.00 tex:0 mv:0 misc:720 imb:0 pmb:0 smb:17112 d:- ref:0 ;
in:572 out:569 type:P dur:2 cpbdur:2 q:29.22 aq:22.75 tex:6507 mv:342 misc:1479 imb:12 pmb:154 smb:16946 d:- ref:0 ;
in:570 out:570 type:B dur:2 cpbdur:2 q:29.28 aq:29.21 tex:1553 mv:62 misc:785 imb:2 pmb:13 smb:17097 d:- ref:0 ;
